0.164	-3.8124354595009600E-02
0.165	-3.8224971949598000E-02
0.166	-3.8325067702839100E-02
0.167	-3.8424643539535100E-02
0.168	-3.8523701144488600E-02
0.169	-3.8622242202501600E-02
0.170	-3.8720268398376700E-02
0.171	-3.8817781416916100E-02
0.172	-3.8914782942922200E-02
0.173	-3.9011274661197200E-02
0.174	-3.9107258256543500E-02
0.175	-3.9202735413763400E-02
0.176	-3.9297707817659300E-02
0.177	-3.9392177153033500E-02
0.178	-3.9486145104688300E-02
0.179	-3.9579613357426100E-02
0.180	-3.9672583596049100E-02
0.181	-3.9765057505359700E-02
0.182	-3.9857036770160200E-02
0.183	-3.9948523075253000E-02
0.184	-4.0039518105440300E-02
0.185	-4.0130023545524600E-02
0.186	-4.0220041080308100E-02
0.187	-4.0309572394593100E-02
0.188	-4.0398619173182100E-02
0.189	-4.0487183100877300E-02
0.190	-4.0575265862481000E-02
0.191	-4.0662869142795500E-02
0.192	-4.0749994626623300E-02
0.193	-4.0836643998766600E-02
0.194	-4.0922818944027800E-02
0.195	-4.1008521147209100E-02
0.196	-4.1093752293113000E-02
0.197	-4.1178514066541600E-02
0.198	-4.1262808152297500E-02
0.199	-4.1346636235182800E-02
0.200	-4.1430000000000000E-02
0.201	-4.1512901024216600E-02
0.202	-4.1595340455961600E-02
0.203	-4.1677319336029300E-02
0.204	-4.1758838705213700E-02
0.205	-4.1839899604309200E-02
0.206	-4.1920503074110000E-02
0.207	-4.2000650155410400E-02
0.208	-4.2080341889004500E-02
0.209	-4.2159579315686600E-02
0.210	-4.2238363476250900E-02
0.211	-4.2316695411491600E-02
0.212	-4.2394576162203100E-02
0.213	-4.2472006769179400E-02
0.214	-4.2548988273214900E-02
0.215	-4.2625521715103700E-02
0.216	-4.2701608135640200E-02
0.217	-4.2777248575618400E-02
0.218	-4.2852444075832700E-02
0.219	-4.2927195677077300E-02
0.220	-4.3001504420146500E-02
0.221	-4.3075371345834300E-02
0.222	-4.3148797494935200E-02
0.223	-4.3221783908243200E-02
0.224	-4.3294331626552700E-02
0.225	-4.3366441690657800E-02
0.226	-4.3438115141352900E-02
0.227	-4.3509353019432000E-02
0.228	-4.3580156365689600E-02
0.229	-4.3650526220919700E-02
0.230	-4.3720463625916600E-02
0.231	-4.3789969621474600E-02
0.232	-4.3859045248387800E-02
0.233	-4.3927691547450500E-02
0.234	-4.3995909559457000E-02
0.235	-4.4063700325201500E-02
0.236	-4.4131064885478100E-02
0.237	-4.4198004281081100E-02
0.238	-4.4264519552804800E-02
0.239	-4.4330611741443400E-02
0.240	-4.4396281887791100E-02
0.241	-4.4461531032642200E-02
0.242	-4.4526360216790800E-02
0.243	-4.4590770481031200E-02
0.244	-4.4654762866157700E-02
0.245	-4.4718338412964400E-02
0.246	-4.4781498162245600E-02
0.247	-4.4844243154795600E-02
0.248	-4.4906574431408500E-02
0.249	-4.4968493032878500E-02
0.250	-4.5030000000000000E-02
0.251	-4.5091096345438200E-02
0.252	-4.5151782969342800E-02
0.253	-4.5212060743734600E-02
0.254	-4.5271930540634200E-02
0.255	-4.5331393232062500E-02
0.256	-4.5390449690040200E-02
0.257	-4.5449100786588100E-02
0.258	-4.5507347393726900E-02
0.259	-4.5565190383477300E-02
0.260	-4.5622630627860200E-02
0.261	-4.5679668998896200E-02
0.262	-4.5736306368606200E-02
0.263	-4.5792543609010800E-02
0.264	-4.5848381592130900E-02
0.265	-4.5903821189987100E-02
0.266	-4.5958863274600300E-02
0.267	-4.6013508717991200E-02
0.268	-4.6067758392180500E-02
0.269	-4.6121613169189000E-02
0.270	-4.6175073921037400E-02
0.271	-4.6228141519746600E-02
0.272	-4.6280816837337200E-02
0.273	-4.6333100745830000E-02
0.274	-4.6384994117245700E-02
0.275	-4.6436497823605200E-02
0.276	-4.6487612736929100E-02
0.277	-4.6538339729238300E-02
0.278	-4.6588679672553400E-02
0.279	-4.6638633438895200E-02
0.280	-4.6688201900284600E-02
0.281	-4.6737385928742100E-02
0.282	-4.6786186396288600E-02
0.283	-4.6834604174944900E-02
0.284	-4.6882640136731600E-02
0.285	-4.6930295153669600E-02
0.286	-4.6977570097779600E-02
0.287	-4.7024465841082300E-02
0.288	-4.7070983255598500E-02
0.289	-4.7117123213349000E-02
0.290	-4.7162886586354500E-02
0.291	-4.7208274246635700E-02
0.292	-4.7253287066213400E-02
0.293	-4.7297925917108400E-02
0.294	-4.7342191671341400E-02
0.295	-4.7386085200933200E-02
0.296	-4.7429607377904500E-02
0.297	-4.7472759074276100E-02
0.298	-4.7515541162068700E-02
0.299	-4.7557954513303100E-02
0.300	-4.7600000000000000E-02
0.301	-4.7641678394030500E-02
0.302	-4.7682990066667100E-02
0.303	-4.7723935289032500E-02
0.304	-4.7764514332249400E-02
0.305	-4.7804727467440700E-02
0.306	-4.7844574965729000E-02
0.307	-4.7884057098237200E-02
0.308	-4.7923174136088000E-02
0.309	-4.7961926350404100E-02
0.310	-4.8000314012308300E-02
0.311	-4.8038337392923500E-02
0.312	-4.8075996763372200E-02
0.313	-4.8113292394777300E-02
0.314	-4.8150224558261600E-02
0.315	-4.8186793524947800E-02
0.316	-4.8222999565958600E-02
0.317	-4.8258842952416900E-02
0.318	-4.8294323955445300E-02
0.319	-4.8329442846166700E-02
0.320	-4.8364199895703800E-02
0.321	-4.8398595375179400E-02
0.322	-4.8432629555716200E-02
0.323	-4.8466302708436900E-02
0.324	-4.8499615104464400E-02
0.325	-4.8532567014921400E-02
0.326	-4.8565158710930600E-02
0.327	-4.8597390463614800E-02
0.328	-4.8629262544096800E-02
0.329	-4.8660775223499400E-02
0.330	-4.8691928772945200E-02
0.331	-4.8722723463557000E-02
0.332	-4.8753159566457700E-02
0.333	-4.8783237352769900E-02
0.334	-4.8812957093616500E-02
0.335	-4.8842319060120100E-02
0.336	-4.8871323523403600E-02
0.337	-4.8899970754589600E-02
0.338	-4.8928261024801100E-02
0.339	-4.8956194605160600E-02
0.340	-4.8983771766791000E-02
0.341	-4.9010992780815100E-02
0.342	-4.9037857918355500E-02
0.343	-4.9064367450535100E-02
0.344	-4.9090521648476500E-02
0.345	-4.9116320783302700E-02
0.346	-4.9141765126136300E-02
0.347	-4.9166854948100000E-02
0.348	-4.9191590520316700E-02
0.349	-4.9215972113909100E-02
0.350	-4.9240000000000000E-02
0.351	-4.9263674158439700E-02
0.352	-4.9286993403988700E-02
0.353	-4.9309956260135500E-02
0.354	-4.9332561250368100E-02
0.355	-4.9354806898174700E-02
0.356	-4.9376691727043700E-02
0.357	-4.9398214260463100E-02
0.358	-4.9419373021921200E-02
0.359	-4.9440166534906300E-02
0.360	-4.9460593322906400E-02
0.361	-4.9480651909410000E-02
0.362	-4.9500340817905000E-02
0.363	-4.9519658571879900E-02
0.364	-4.9538603694822700E-02
0.365	-4.9557174710221700E-02
0.366	-4.9575370141565200E-02
0.367	-4.9593188512341200E-02
0.368	-4.9610628346038100E-02
0.369	-4.9627688166144000E-02
0.370	-4.9644366496147200E-02
0.371	-4.9660661859535800E-02
0.372	-4.9676572779798100E-02
0.373	-4.9692097780422400E-02
0.374	-4.9707235384896700E-02
0.375	-4.9721984116709300E-02
0.376	-4.9736342499348500E-02
0.377	-4.9750309056302400E-02
0.378	-4.9763882311059300E-02
0.379	-4.9777060787107300E-02
0.380	-4.9789843007934700E-02
0.381	-4.9802227497029700E-02
0.382	-4.9814212777880500E-02
0.383	-4.9825797373975300E-02
0.384	-4.9836979808802400E-02
0.385	-4.9847758605849900E-02
0.386	-4.9858132288606100E-02
0.387	-4.9868099380559100E-02
0.388	-4.9877658405197200E-02
0.389	-4.9886807886008600E-02
0.390	-4.9895546346481500E-02
0.391	-4.9903872310104100E-02
0.392	-4.9911784300364700E-02
0.393	-4.9919280840751300E-02
0.394	-4.9926360454752400E-02
0.395	-4.9933021665856000E-02
0.396	-4.9939262997550400E-02
0.397	-4.9945082973323800E-02
0.398	-4.9950480116664400E-02
0.399	-4.9955452951060400E-02
0.400	-4.9960000000000000E-02
0.401	-4.9964119932210800E-02
0.402	-4.9967811997377900E-02
0.403	-4.9971075590425600E-02
0.404	-4.9973910106278300E-02
0.405	-4.9976314939860500E-02
0.406	-4.9978289486096400E-02
0.407	-4.9979833139910500E-02
0.408	-4.9980945296227200E-02
0.409	-4.9981625349970800E-02
0.410	-4.9981872696065900E-02
0.411	-4.9981686729436700E-02
0.412	-4.9981066845007600E-02
0.413	-4.9980012437703100E-02
0.414	-4.9978522902447500E-02
0.415	-4.9976597634165200E-02
0.416	-4.9974236027780700E-02
0.417	-4.9971437478218200E-02
0.418	-4.9968201380402300E-02
0.419	-4.9964527129257200E-02
0.420	-4.9960414119707400E-02
0.421	-4.9955861746677300E-02
0.422	-4.9950869405091200E-02
0.423	-4.9945436489873700E-02
0.424	-4.9939562395948900E-02
0.425	-4.9933246518241300E-02
0.426	-4.9926488251675500E-02
0.427	-4.9919286991175600E-02
0.428	-4.9911642131666100E-02
0.429	-4.9903553068071400E-02
0.430	-4.9895019195316000E-02
0.431	-4.9886039908324100E-02
0.432	-4.9876614602020200E-02
0.433	-4.9866742671328700E-02
0.434	-4.9856423511173900E-02
0.435	-4.9845656516480200E-02
0.436	-4.9834441082172200E-02
0.437	-4.9822776603174000E-02
0.438	-4.9810662474410200E-02
0.439	-4.9798098090805100E-02
0.440	-4.9785082847283000E-02
0.441	-4.9771616138768500E-02
0.442	-4.9757697360185900E-02
0.443	-4.9743325906459600E-02
0.444	-4.9728501172513900E-02
0.445	-4.9713222553273300E-02
0.446	-4.9697489443662200E-02
0.447	-4.9681301238604900E-02
0.448	-4.9664657333025800E-02
0.449	-4.9647557121849400E-02
0.450	-4.9630000000000000E-02
0.451	-4.9611985072717000E-02
0.452	-4.9593510286499600E-02
0.453	-4.9574573298162100E-02
0.454	-4.9555171764518600E-02
0.455	-4.9535303342383500E-02
0.456	-4.9514965688570800E-02
0.457	-4.9494156459895000E-02
0.458	-4.9472873313170100E-02
0.459	-4.9451113905210300E-02
0.460	-4.9428875892830000E-02
0.461	-4.9406156932843300E-02
0.462	-4.9382954682064500E-02
0.463	-4.9359266797307700E-02
0.464	-4.9335090935387300E-02
0.465	-4.9310424753117300E-02
0.466	-4.9285265907312100E-02
0.467	-4.9259612054785900E-02
0.468	-4.9233460852352800E-02
0.469	-4.9206809956827200E-02
0.470	-4.9179657025023200E-02
0.471	-4.9151999713755000E-02
0.472	-4.9123835679836900E-02
0.473	-4.9095162580083100E-02
0.474	-4.9065978071307800E-02
0.475	-4.9036279810325200E-02
0.476	-4.9006065453949700E-02
0.477	-4.8975332658995200E-02
0.478	-4.8944079082276200E-02
0.479	-4.8912302380606800E-02
0.480	-4.8880000210801300E-02
0.481	-4.8847170229673800E-02
0.482	-4.8813810094038700E-02
0.483	-4.8779917460710000E-02
0.484	-4.8745489986502100E-02
0.485	-4.8710525328229100E-02
0.486	-4.8675021142705300E-02
0.487	-4.8638975086744900E-02
0.488	-4.8602384817162100E-02
0.489	-4.8565247990771200E-02
0.490	-4.8527562264386300E-02
0.491	-4.8489325294821700E-02
0.492	-4.8450534738891600E-02
0.493	-4.8411188253410300E-02
0.494	-4.8371283495191900E-02
0.495	-4.8330818121050700E-02
0.496	-4.8289789787800900E-02
0.497	-4.8248196152256700E-02
0.498	-4.8206034871232300E-02
0.499	-4.8163303601542000E-02
0.500	-4.8120000000000000E-02
0.501	-4.8076122736921200E-02
0.502	-4.8031674536623700E-02
0.503	-4.7986659136926100E-02
0.504	-4.7941080275647200E-02
0.505	-4.7894941690605700E-02
0.506	-4.7848247119620200E-02
0.507	-4.7801000300509700E-02
0.508	-4.7753204971092600E-02
0.509	-4.7704864869187900E-02
0.510	-4.7655983732614100E-02
0.511	-4.7606565299190100E-02
0.512	-4.7556613306734500E-02
0.513	-4.7506131493066000E-02
0.514	-4.7455123596003500E-02
0.515	-4.7403593353365500E-02
0.516	-4.7351544502970900E-02
0.517	-4.7298980782638300E-02
0.518	-4.7245905930186400E-02
0.519	-4.7192323683434100E-02
0.520	-4.7138237780200000E-02
0.521	-4.7083651958302800E-02
0.522	-4.7028569955561200E-02
0.523	-4.6972995509794000E-02
0.524	-4.6916932358820000E-02
0.525	-4.6860384240457700E-02
0.526	-4.6803354892525900E-02
0.527	-4.6745848052843500E-02
0.528	-4.6687867459229000E-02
0.529	-4.6629416849501100E-02
0.530	-4.6570499961478800E-02
0.531	-4.6511120532980500E-02
0.532	-4.6451282301825100E-02
0.533	-4.6390989005831300E-02
0.534	-4.6330244382817900E-02
0.535	-4.6269052170603400E-02
0.536	-4.6207416107006700E-02
0.537	-4.6145339929846400E-02
0.538	-4.6082827376941400E-02
0.539	-4.6019882186110200E-02
0.540	-4.5956508095171700E-02
0.541	-4.5892708841944500E-02
0.542	-4.5828488164247400E-02
0.543	-4.5763849799899200E-02
0.544	-4.5698797486718400E-02
0.545	-4.5633334962523900E-02
0.546	-4.5567465965134300E-02
0.547	-4.5501194232368400E-02
0.548	-4.5434523502044900E-02
0.549	-4.5367457511982500E-02
0.550	-4.5300000000000000E-02
0.551	-4.5232154299598100E-02
0.552	-4.5163922127005600E-02
0.553	-4.5095304794133500E-02
0.554	-4.5026303612892600E-02
0.555	-4.4956919895193900E-02
0.556	-4.4887154952948200E-02
0.557	-4.4817010098066400E-02
0.558	-4.4746486642459400E-02
0.559	-4.4675585898038200E-02
0.560	-4.4604309176713500E-02
0.561	-4.4532657790396400E-02
0.562	-4.4460633050997600E-02
0.563	-4.4388236270428200E-02
0.564	-4.4315468760598900E-02
0.565	-4.4242331833420700E-02
0.566	-4.4168826800804400E-02
0.567	-4.4094954974661100E-02
0.568	-4.4020717666901400E-02
0.569	-4.3946116189436400E-02
0.570	-4.3871151854177000E-02
0.571	-4.3795825973034000E-02
0.572	-4.3720139857918300E-02
0.573	-4.3644094820740800E-02
0.574	-4.3567692173412400E-02
0.575	-4.3490933227844100E-02
0.576	-4.3413819295946600E-02
0.577	-4.3336351689631000E-02
0.578	-4.3258531720808000E-02
0.579	-4.3180360701388600E-02
0.580	-4.3101839943283600E-02
0.581	-4.3022970758404100E-02
0.582	-4.2943754458660800E-02
0.583	-4.2864192355964600E-02
0.584	-4.2784285762226500E-02
0.585	-4.2704035989357400E-02
0.586	-4.2623444349268000E-02
0.587	-4.2542512153869400E-02
0.588	-4.2461240715072400E-02
0.589	-4.2379631344788000E-02
0.590	-4.2297685354926900E-02
0.591	-4.2215404057400100E-02
0.592	-4.2132788764118500E-02
0.593	-4.2049840786993000E-02
0.594	-4.1966561437934500E-02
0.595	-4.1882952028853900E-02
0.596	-4.1799013871662000E-02
0.597	-4.1714748278269800E-02
0.598	-4.1630156560588100E-02
0.599	-4.1545240030527900E-02
0.600	-4.1460000000000000E-02
0.601	-4.1374437824686500E-02
0.602	-4.1288555035353900E-02
0.603	-4.1202353206540000E-02
0.604	-4.1115833912782400E-02
0.605	-4.1028998728618900E-02
0.606	-4.0941849228587100E-02
0.607	-4.0854386987224800E-02
0.608	-4.0766613579069600E-02
0.609	-4.0678530578659400E-02
0.610	-4.0590139560531700E-02
0.611	-4.0501442099224300E-02
0.612	-4.0412439769274900E-02
0.613	-4.0323134145221200E-02
0.614	-4.0233526801600900E-02
0.615	-4.0143619312951700E-02
0.616	-4.0053413253811300E-02
0.617	-3.9962910198717500E-02
0.618	-3.9872111722207900E-02
0.619	-3.9781019398820200E-02
0.620	-3.9689634803092100E-02
0.621	-3.9597959509561400E-02
0.622	-3.9505995092765700E-02
0.623	-3.9413743127242800E-02
0.624	-3.9321205187530300E-02
0.625	-3.9228382848166000E-02
0.626	-3.9135277683687600E-02
0.627	-3.9041891268632700E-02
0.628	-3.8948225177539100E-02
0.629	-3.8854280984944500E-02
0.630	-3.8760060265386600E-02
0.631	-3.8665564593403100E-02
0.632	-3.8570795543531700E-02
0.633	-3.8475754690310100E-02
0.634	-3.8380443608276000E-02
0.635	-3.8284863871967200E-02
0.636	-3.8189017055921200E-02
0.637	-3.8092904734675900E-02
0.638	-3.7996528482768900E-02
0.639	-3.7899889874738000E-02
0.640	-3.7802990485120800E-02
0.641	-3.7705831888455000E-02
0.642	-3.7608415659278500E-02
0.643	-3.7510743372128700E-02
0.644	-3.7412816601543600E-02
0.645	-3.7314636922060700E-02
0.646	-3.7216205908217800E-02
0.647	-3.7117525134552500E-02
0.648	-3.7018596175602700E-02
0.649	-3.6919420605905900E-02
0.650	-3.6820000000000000E-02
0.651	-3.6720335841656000E-02
0.652	-3.6620429251578800E-02
0.653	-3.6520281259706600E-02
0.654	-3.6419892895977800E-02
0.655	-3.6319265190330700E-02
0.656	-3.6218399172703500E-02
0.657	-3.6117295873034500E-02
0.658	-3.6015956321262000E-02
0.659	-3.5914381547324300E-02
0.660	-3.5812572581159600E-02
0.661	-3.5710530452706300E-02
0.662	-3.5608256191902700E-02
0.663	-3.5505750828687000E-02
0.664	-3.5403015392997400E-02
0.665	-3.5300050914772400E-02
0.666	-3.5196858423950200E-02
0.667	-3.5093438950469000E-02
0.668	-3.4989793524267100E-02
0.669	-3.4885923175282900E-02
0.670	-3.4781828933454600E-02
0.671	-3.4677511828720500E-02
0.672	-3.4572972891018900E-02
0.673	-3.4468213150288100E-02
0.674	-3.4363233636466300E-02
0.675	-3.4258035379491900E-02
0.676	-3.4152619409303100E-02
0.677	-3.4046986755838200E-02
0.678	-3.3941138449035500E-02
0.679	-3.3835075518833200E-02
0.680	-3.3728798995169800E-02
0.681	-3.3622309907983400E-02
0.682	-3.3515609287212300E-02
0.683	-3.3408698162794900E-02
0.684	-3.3301577564669300E-02
0.685	-3.3194248522774000E-02
0.686	-3.3086712067047100E-02
0.687	-3.2978969227426900E-02
0.688	-3.2871021033851900E-02
0.689	-3.2762868516260100E-02
0.690	-3.2654512704590000E-02
0.691	-3.2545954628779700E-02
0.692	-3.2437195318767700E-02
0.693	-3.2328235804492100E-02
0.694	-3.2219077115891300E-02
0.695	-3.2109720282903400E-02
0.696	-3.2000166335467000E-02
0.697	-3.1890416303520100E-02
0.698	-3.1780471217001100E-02
0.699	-3.1670332105848300E-02
0.700	-3.1560000000000000E-02
0.701	-3.1449476088689500E-02
0.702	-3.1338762198331000E-02
0.703	-3.1227860314633500E-02
0.704	-3.1116772423306200E-02
0.705	-3.1005500510058300E-02
0.706	-3.0894046560599000E-02
0.707	-3.0782412560637200E-02
0.708	-3.0670600495882400E-02
0.709	-3.0558612352043500E-02
0.710	-3.0446450114829800E-02
0.711	-3.0334115769950300E-02
0.712	-3.0221611303114300E-02
0.713	-3.0108938700030900E-02
0.714	-2.9996099946409300E-02
0.715	-2.9883097027958600E-02
0.716	-2.9769931930388000E-02
0.717	-2.9656606639406600E-02
0.718	-2.9543123140723600E-02
0.719	-2.9429483420048200E-02
0.720	-2.9315689463089400E-02
0.721	-2.9201743255556500E-02
0.722	-2.9087646783158600E-02
0.723	-2.8973402031604800E-02
0.724	-2.8859010986604400E-02
0.725	-2.8744475633866400E-02
0.726	-2.8629797959100100E-02
0.727	-2.8514979948014600E-02
0.728	-2.8400023586319000E-02
0.729	-2.8284930859722400E-02
0.730	-2.8169703753934200E-02
0.731	-2.8054344254663300E-02
0.732	-2.7938854347619000E-02
0.733	-2.7823236018510400E-02
0.734	-2.7707491253046700E-02
0.735	-2.7591622036937000E-02
0.736	-2.7475630355890500E-02
0.737	-2.7359518195616300E-02
0.738	-2.7243287541823600E-02
0.739	-2.7126940380221500E-02
0.740	-2.7010478696519300E-02
0.741	-2.6893904476426000E-02
0.742	-2.6777219705650800E-02
0.743	-2.6660426369902900E-02
0.744	-2.6543526454891400E-02
0.745	-2.6426521946325500E-02
0.746	-2.6309414829914300E-02
0.747	-2.6192207091367000E-02
0.748	-2.6074900716392800E-02
0.749	-2.5957497690700700E-02
0.750	-2.5840000000000000E-02
0.751	-2.5722409483585800E-02
0.752	-2.5604727395097200E-02
0.753	-2.5486954841759300E-02
0.754	-2.5369092930797200E-02
0.755	-2.5251142769435900E-02
0.756	-2.5133105464900700E-02
0.757	-2.5014982124416500E-02
0.758	-2.4896773855208500E-02
0.759	-2.4778481764501700E-02
0.760	-2.4660106959521300E-02
0.761	-2.4541650547492400E-02
0.762	-2.4423113635640000E-02
0.763	-2.4304497331189200E-02
0.764	-2.4185802741365200E-02
0.765	-2.4067030973393000E-02
0.766	-2.3948183134497800E-02
0.767	-2.3829260331904500E-02
0.768	-2.3710263672838300E-02
0.769	-2.3591194264524400E-02
0.770	-2.3472053214187800E-02
0.771	-2.3352841629053500E-02
0.772	-2.3233560616346700E-02
0.773	-2.3114211283292600E-02
0.774	-2.2994794737116100E-02
0.775	-2.2875312085042300E-02
0.776	-2.2755764434296500E-02
0.777	-2.2636152892103500E-02
0.778	-2.2516478565688700E-02
0.779	-2.2396742562277000E-02
0.780	-2.2276945989093500E-02
0.781	-2.2157089953363400E-02
0.782	-2.2037175562311700E-02
0.783	-2.1917203923163500E-02
0.784	-2.1797176143143900E-02
0.785	-2.1677093329478100E-02
0.786	-2.1556956589391000E-02
0.787	-2.1436767030107900E-02
0.788	-2.1316525758853800E-02
0.789	-2.1196233882853700E-02
0.790	-2.1075892509332800E-02
0.791	-2.0955502745516200E-02
0.792	-2.0835065698629000E-02
0.793	-2.0714582475896300E-02
0.794	-2.0594054184543100E-02
0.795	-2.0473481931794600E-02
0.796	-2.0352866824875800E-02
0.797	-2.0232209971011800E-02
0.798	-2.0111512477427800E-02
0.799	-1.9990775451348900E-02
0.800	-1.9870000000000000E-02
0.801	-1.9749187576967300E-02
0.802	-1.9628341021280200E-02
0.803	-1.9507463518329400E-02
0.804	-1.9386558253505100E-02
0.805	-1.9265628412197900E-02
0.806	-1.9144677179798300E-02
0.807	-1.9023707741696800E-02
0.808	-1.8902723283283700E-02
0.809	-1.8781726989949600E-02
0.810	-1.8660722047084800E-02
0.811	-1.8539711640080100E-02
0.812	-1.8418698954325600E-02
0.813	-1.8297687175212100E-02
0.814	-1.8176679488129800E-02
0.815	-1.8055679078469200E-02
0.816	-1.7934689131620900E-02
0.817	-1.7813712832975400E-02
0.818	-1.7692753367923000E-02
0.819	-1.7571813921854200E-02
0.820	-1.7450897680159500E-02
0.821	-1.7330007828229500E-02
0.822	-1.7209147551454400E-02
